Прайс лабораторных анализов;;;;;;;
1. ОБЩЕКЛИНИЧЕСКИЕ ИССЛЕДОВАНИЯ КРОВИ;;;;;;;
;;;;;;;
1.1. Общеклинические исследования крови;;;;;;;
* тест TRO выполняется только в комплексе с тестом №5;;;;;;;
44;;;Ревматоидный фактор (РФ) (Rheumatoid Factor, RF);;Сыворотка крови;1 к.д.;405,00
840;;;Церулоплазмин (Ceruloplasmin);;Сыворотка крови;1 к.д.;765,00
841;;;Гаптоглобин (Haptoglobin);;Сыворотка крови;1 к.д.;745,00
1210;;;Альфа-2-макроглобулин (Alpha-2-Macroglobulin, α2-Macroglobulin, A2M);;Сыворотка крови;1 к.д.;520,00
1200A1AT;;;Альфа-1-антитрипсин (А1АТ), концентрация  (Alpha-1-Antitrypsin, A1AT, AAT, Concentration);;Сыворотка крови;до 9 р.д.;1 530,00
832A1A;;;Альфа-1-антитрипсин (А1АТ), фенотипирование (Alpha-1-Antitrypsin, A1AT, AAT, Phenotyping);;Кровь;до 10 р.д.;2 840,00
50;;;Трансферрин (Сидерофилин) (Transferrin);;Сыворотка крови;1 к.д.;565,00
51;;;Ферритин (Ferritin);;Сыворотка крови;1 р.д.;520,00
21;;;Миоглобин (Myoglobin);;Сыворотка крови;до 3 к.д.;640,00
1631;;;Натрийуретического гормона (В-типа) N-концевой пропептид (NT-proBNP, N-Terminal Pro-brain Natriuretic Peptide, Pro-B-Type Natriuretic Peptide);;Сыворотка крови;1 к.д.;3 295,00
157;;;Тропонин-I (Troponin-I);;Сыворотка крови;до 3 к.д.;890,00
838;;;Карбогидрат-дефицитный трансферрин (Carbohydrate-Deficient Trancferrin, CDT);;Сыворотка крови;до 5 р.д.;3 295,00
839;;;Карбогидрат -дефицитный трансферрин с электрофореграммой (Carbohydrate-Deficient Transferrin with results on an electrophoregram (CDT));;Сыворотка крови;до 2 р.д.;3 545,00
1566;;;Гепсидин 25 (биоактивный) (Hepcidin 25, bioactive);;Сыворотка крови;до 7 р.д.;7 025,00
1595STFR;;;Растворимые рецепторы трансферрина (рТФР, Soluble Transferrin Receptor, sTfR);;Сыворотка крови;до 9 р.д.;1 995,00
1700;;;Прокальцитонин (Procalcitonin);;Сыворотка крови;1 к.д.;1 985,00
TR157;;;Высокочувствительный тропонин в стратификации кардиориска стабильных амбулаторных пациентов;;Сыворотка крови;до 3 к.д.;735,00
1275;;;Исследование концентрации сывороточного амилоида А (SAA);;Сыворотка крови;до 7 р.д.;3 690,00
1632;;;Натрийуретического гормона (В-типа) N-концевой пропептид (NT-proBNP, N-Terminal Pro-brain Natriuretic Peptide, Pro-B-Type Natriuretic Peptide);;Сыворотка крови;до 6 р.д.;8 900,00
1856;;;PIVKA-II – белок, индуцированный отсутствием витамина К или его антагонистом-II;;Сыворотка крови;до 3 р.д.;2 990,00
4.13. Онкомаркеры;;;;;;;
* необходим заказ дополнительных тестов;;;;;;;
103;;;ПСА общий (Простатический специфический антиген общий) (Prostate-Specific Antigen Total, PSA Total);;Сыворотка крови;1 к.д.;590,00
ОБС69;;;Онкориск мужской: предстательная железа (Male oncologic risk: prostate);;Сыворотка крови;1 к.д.;1 170,00
2113;;;Оценка здоровья простаты (ПСА общ., ПСА св., -2proPSA, phi);;Сыворотка крови;до 3 к.д.;4 500,00
171;;;Кальцитонин (Calcitonin);;Сыворотка крови;1 р.д.;1 110,00
92;;;Альфа-фетопротеин (АФП) (α-Fetoprotein, AFP);;Сыворотка крови;1 к.д.;455,00
141;;;Раково-эмбриональный антиген (РЭА, карциноэмбриональный антиген) (Carcinoembryonic Antigen, CEA);;Сыворотка крови;1 к.д.;725,00
142;;;СА-15-3 (Углеводный антиген 15-3) (Carbohydrate Antigen СА-15-3, Cancer Antigen СА-15-3);;Сыворотка крови;1 к.д.;810,00
166;;;CA-72-4 (Углеводный антиген 72-4) (Carbohydrate Antigen СА-72-4, Cancer Antigen CA-72-4);;Сыворотка крови;1 к.д.;1 130,00
144;;;СА-19-9 (Углеводный антиген 19-9) (Carbohydrate Antigen СА-19-9, Cancer Antigen-GI);;Сыворотка крови;1 к.д.;825,00
167;;;Цитокератиновый фрагмент (Cyfra 21-1, фрагмент цитокератина 19) (Cytokeratin 19 Fragments, C-terminus of Cytokeratin 19, CK19 Soluble Fragments, Cyfra 21-1);;Сыворотка крови;1 к.д.;1 110,00
143;;;СА-125 (Углеводный антиген 125) (Carbohydrate Antigen СА-125, Cancer Antigen СА-125);;Сыворотка крови;1 к.д.;765,00
1281;;;HE4 (Белок 4 эпидидимиса человека) (Human Epididymis Protein 4, HE4);;Сыворотка крови;1 к.д.;1 200,00
ROMA1;;;Оценка риска рака яичников по алгоритму ROMA (Risk of Ovarian Malignancy Algorithm, алгоритм расчета риска эпителиального рака яичников) (для женщин до менопаузы) (Risk of Ovarian Malignancy Algorithm, ROMA (Before Menopause));;Сыворотка крови;1 к.д.;1 945,00
РАСЧЕТROMA1;;;ROMA1 Расчет индекса;;Сыворотка крови;до 2 р.д.;90,00
ROMA2;;;Оценка риска рака яичников по алгоритму ROMA (Risk of Ovarian Malignancy Algorithm, алгоритм расчета риска эпителиального рака яичников) (для женщин после менопаузы) (Risk of Ovarian Malignancy Algorithm, ROMA (After Menopause));;Сыворотка крови;1 к.д.;1 945,00
РАСЧЕТROMA2;;;ROMA2 Расчет индекса;;Сыворотка крови;до 2 р.д.;90,00
1280;;;CA-242 (Углеводный антиген 242, опухолевый маркер CA-242) (Carbohydrate Antigen СА-242, Tumor Marker CA-242);;Сыворотка крови;до 8 к.д.;985,00
208;;;Бета-2-микроглобулин (β-2-микроглобулин) в сыворотке крови (Вeta-2-Microglobulin, BMG, Serum );;Сыворотка крови;до 3 к.д.;1 130,00
209;;;Нейронспецифическая енолаза (НСЕ) (Neuron-Specific Enolase, NSE);;Сыворотка крови;1 к.д.;1 585,00
946;;;Хромогранин А (Chromogranin A, CgA);;Сыворотка крови;до 6 р.д.;5 740,00
1198;;;Белок S100 (S100 Рrotein);;Сыворотка крови;1 к.д.;3 155,00
1296;;;SCC (Антиген плоскоклеточной карциномы) (Squamous Cell Carcinoma Antigen, SCCA, SCCAg);;Сыворотка крови;до 6 р.д.;2 670,00
1297;;;UBC (Антиген рака мочевого пузыря, исследование растворимых фрагментов цитокератинов 8 и 18 в моче) (Urine Bladder Cancer Antigen, Urine Bladder Cancer, UBC);;Моча;до 8 р.д.;2 180,00
4050;;;М-градиент, скрининг. Электрофорез сыворотки крови, иммунофиксация с поливалентной антисывороткой, количественная оценка М-белка (без типирования) (M-Gradient, Screening. Serum Protein Electrophoresis (SPEP), Immunofixation with Polyvalent Antiserum, Quantification of M-Protein (without Typing));;Сыворотка крови;до 12 р.д.;2 525,00
4051;;;М-градиент, типирование. Электрофорез сыворотки крови, иммунофиксация с панелью антисывороток (раздельно к IgG, IgA, IgM, каппа, лямбда), количественная оценка М-белка (M-Gradient, Typing. Serum Protein Electrophoresis (SPEP), Immunofixation with Antisera (IgG, IgA, IgM, Kappa, Lambda), Quantification of M-Protein);;Сыворотка крови;до 12 р.д.;4 675,00
104;;;ПСА свободный (Простатический специфический антиген свободный)*;;Сыворотка крови;1 к.д.;590,00
PSA103;;;ПСА общий (Простатический специфический антиген общий) (Prostate-Specific Antigen Total, PSA Total)*;;Сыворотка крови;1 к.д.;590,00
7650;;;Молекулярно-генетическая диагностика рака предстательной железы;;Моча;до 8 р.д.;3 990,00
35;;;Фосфатаза кислая (КФ) (Acid Phosphatase, ACP);;Сыворотка крови;до 3 к.д.;390,00
5. ОЦЕНКА ФУНКЦИИ ЭНДОКРИННОЙ СИСТЕМЫ;;;;;;;
;;;;;;;
5.1. Оценка функции гипофиза;;;;;;;
* Тест 6161 выполняется при одновременном заказе теста 61;;;;;;;
100;;;Адренокортикотропный гормон (АКТГ, кортикотропин) (Adrenocorticotropic Hormone, ACTH);;Плазма крови;до 2 р.д.;945,00
56;;;Тиреотропный гормон (ТТГ, тиротропин) (Thyroid Stimulating Hormone, TSH);;Сыворотка крови;1 к.д.;430,00
99;;;Соматотропный гормон (соматотропин, СТГ) (Growth Hormone, GH);;Сыворотка крови;до 2 к.д.;600,00
174;;;Соматомедин С (Инсулиноподобный фактор 1) (Somatomedin C, Insulin-like Growth Factor 1, IGF-1);;Сыворотка крови;до 2 р.д.;1 255,00
59;;;Фолликулостимулирующий гормон (ФСГ) (Follicle Stimulating Hormone, FSH);;Сыворотка крови;1 к.д.;470,00
60;;;Лютеинизирующий гормон (ЛГ) (Luteinizing Hormone, LH);;Сыворотка крови;1 к.д.;420,00
61;;;Пролактин (Prolactin);;Сыворотка крови;1 к.д.;415,00
6161;;;Макропролактин (Macroprolactin)*;;Сыворотка крови;1 к.д.;1 195,00
1645;;;Мелатонин, плазма (Melatonin, plasma);;Плазма крови;до 5 к.д.;3 335,00
5601;;;Макро-ТТГ;;Сыворотка крови;до 3 р.д.;430,00
5.2. Оценка функции щитовидной железы;;;;;;;
;;;;;;;
56;;;Тиреотропный гормон (ТТГ, тиротропин) (Thyroid Stimulating Hormone, TSH);;Сыворотка крови;1 к.д.;430,00
